model,kld
/fixedlr/bn/relu/manifold-mixup/deep-1/es/3/intgrad,1.9119709211444604
/fixedlr/bn/relu/manifold-mixup/deep-1/es/3/saliency,1.4547594421258612
/fixedlr/bn/relu/manifold-mixup/deep-1/es/3/smoothgrad,1.562265626876309
/fixedlr/bn/relu/manifold-mixup/deep-1/es/4/intgrad,1.763009705112879
/fixedlr/bn/relu/manifold-mixup/deep-1/es/4/saliency,1.3884890010673556
/fixedlr/bn/relu/manifold-mixup/deep-1/es/4/smoothgrad,1.560884632885252
/fixedlr/bn/relu/manifold-mixup/deep-1/final/0/intgrad,1.588241148216992
/fixedlr/bn/relu/manifold-mixup/deep-1/final/0/saliency,1.3972799172816242
/fixedlr/bn/relu/manifold-mixup/deep-1/final/0/smoothgrad,1.4933252060779783
/fixedlr/bn/relu/manifold-mixup/deep-1/final/1/intgrad,1.5361399208459228
/fixedlr/bn/relu/manifold-mixup/deep-1/final/1/saliency,1.4048950995113685
/fixedlr/bn/relu/manifold-mixup/deep-1/final/1/smoothgrad,1.5710865973660344
/fixedlr/bn/relu/manifold-mixup/deep-1/final/2/intgrad,1.682786378720763
/fixedlr/bn/relu/manifold-mixup/deep-1/final/2/saliency,1.3883385929629586
/fixedlr/bn/relu/manifold-mixup/deep-1/final/2/smoothgrad,1.43745786240886
/fixedlr/bn/relu/manifold-mixup/deep-1/final/3/intgrad,1.837475515678238
/fixedlr/bn/relu/manifold-mixup/deep-1/final/3/saliency,1.4041117493101103
/fixedlr/bn/relu/manifold-mixup/deep-1/final/3/smoothgrad,1.5722528110564247
/fixedlr/bn/relu/manifold-mixup/deep-1/final/4/intgrad,1.606541636222676
/fixedlr/bn/relu/manifold-mixup/deep-1/final/4/saliency,1.3675411805915418
/fixedlr/bn/relu/manifold-mixup/deep-1/final/4/smoothgrad,1.499791868102788
/fixedlr/bn/relu/manifold-mixup/deep-4/es/0/intgrad,1.815173479780673
/fixedlr/bn/relu/manifold-mixup/deep-4/es/0/saliency,1.6418164212552977
/fixedlr/bn/relu/manifold-mixup/deep-4/es/0/smoothgrad,1.7770359814548338
/fixedlr/bn/relu/manifold-mixup/deep-4/es/1/intgrad,1.6263595527617674
/fixedlr/bn/relu/manifold-mixup/deep-4/es/1/saliency,1.5200547207161563
/fixedlr/bn/relu/manifold-mixup/deep-4/es/1/smoothgrad,1.5743247380694825
/fixedlr/bn/relu/manifold-mixup/deep-4/es/2/intgrad,1.937498972630288
/fixedlr/bn/relu/manifold-mixup/deep-4/es/2/saliency,1.5858896815656942
/fixedlr/bn/relu/manifold-mixup/deep-4/es/2/smoothgrad,2.1061191295047816
/fixedlr/bn/relu/manifold-mixup/deep-4/es/3/intgrad,1.552079874026926
/fixedlr/bn/relu/manifold-mixup/deep-4/es/3/saliency,1.5414008072313101
/fixedlr/bn/relu/manifold-mixup/deep-4/es/3/smoothgrad,1.596414163319256
/fixedlr/bn/relu/manifold-mixup/deep-4/final/0/intgrad,2.294924374243968
/fixedlr/bn/relu/manifold-mixup/deep-4/final/0/saliency,1.8343644086645905
/fixedlr/bn/relu/manifold-mixup/deep-4/final/0/smoothgrad,2.0414047560164326
/fixedlr/bn/relu/manifold-mixup/deep-4/final/1/intgrad,2.3530762185311134
/fixedlr/bn/relu/manifold-mixup/deep-4/final/1/saliency,1.81829273046002
/fixedlr/bn/relu/manifold-mixup/deep-4/final/1/smoothgrad,1.9038537329974505
/fixedlr/bn/relu/manifold-mixup/deep-4/final/2/intgrad,2.366859813587643
/fixedlr/bn/relu/manifold-mixup/deep-4/final/2/saliency,1.796656559902544
/fixedlr/bn/relu/manifold-mixup/deep-4/final/2/smoothgrad,1.8852880129451688
/fixedlr/bn/relu/manifold-mixup/deep-4/final/3/intgrad,2.185195059954771
/fixedlr/bn/relu/manifold-mixup/deep-4/final/3/saliency,1.691732808401906
/fixedlr/bn/relu/manifold-mixup/deep-4/final/3/smoothgrad,2.0355821345126577
/fixedlr/bn/relu/manifold-mixup/deep-8/es/0/intgrad,1.6925183002079243
/fixedlr/bn/relu/manifold-mixup/deep-8/es/0/saliency,1.6780966067632046
/fixedlr/bn/relu/manifold-mixup/deep-8/es/0/smoothgrad,1.6926849937993615
/fixedlr/bn/relu/manifold-mixup/deep-8/es/1/intgrad,2.0734747176388546
/fixedlr/bn/relu/manifold-mixup/deep-8/es/1/saliency,2.482587380742848
/fixedlr/bn/relu/manifold-mixup/deep-8/es/1/smoothgrad,2.502568949665862
/fixedlr/bn/relu/manifold-mixup/deep-8/es/2/intgrad,1.7468531584594724
/fixedlr/bn/relu/manifold-mixup/deep-8/es/2/saliency,1.6031098318043664
/fixedlr/bn/relu/manifold-mixup/deep-8/es/2/smoothgrad,1.6557544511573463
/fixedlr/bn/relu/manifold-mixup/deep-8/final/0/intgrad,2.330107493792975
/fixedlr/bn/relu/manifold-mixup/deep-8/final/0/saliency,1.9276576595172463
/fixedlr/bn/relu/manifold-mixup/deep-8/final/0/smoothgrad,1.9712577897082788
/fixedlr/bn/relu/manifold-mixup/deep-8/final/1/intgrad,2.2126702585508102
/fixedlr/bn/relu/manifold-mixup/deep-8/final/1/saliency,2.3603272756152376
/fixedlr/bn/relu/manifold-mixup/deep-8/final/1/smoothgrad,2.3782558791008754
/fixedlr/bn/relu/manifold-mixup/deep-8/final/2/intgrad,2.375791518701932
/fixedlr/bn/relu/manifold-mixup/deep-8/final/2/saliency,2.0212824168369883
/fixedlr/bn/relu/manifold-mixup/deep-8/final/2/smoothgrad,2.3098946026660303
/fixedlr/bn/relu/manifold-noise/deep-1/es/0/intgrad,1.7607541427993396
/fixedlr/bn/relu/manifold-noise/deep-1/es/0/saliency,1.5994742462269822
/fixedlr/bn/relu/manifold-noise/deep-1/es/0/smoothgrad,1.7263904141697746
/fixedlr/bn/relu/manifold-noise/deep-1/es/1/intgrad,1.7869315484884336
/fixedlr/bn/relu/manifold-noise/deep-1/es/1/saliency,1.6451725666746742
/fixedlr/bn/relu/manifold-noise/deep-1/es/1/smoothgrad,1.806265480695974
/fixedlr/bn/relu/manifold-noise/deep-1/es/2/intgrad,1.7302637110592454
/fixedlr/bn/relu/manifold-noise/deep-1/es/2/saliency,1.6068838176931368
/fixedlr/bn/relu/manifold-noise/deep-1/es/2/smoothgrad,1.584565525101747
/fixedlr/bn/relu/manifold-noise/deep-1/es/3/intgrad,1.4572754390341234
/fixedlr/bn/relu/manifold-noise/deep-1/es/3/saliency,1.3908313189835924
/fixedlr/bn/relu/manifold-noise/deep-1/es/3/smoothgrad,1.4158771244425246
/fixedlr/bn/relu/manifold-noise/deep-1/es/4/intgrad,1.711906801374926
/fixedlr/bn/relu/manifold-noise/deep-1/es/4/saliency,1.4225465873489045
/fixedlr/bn/relu/manifold-noise/deep-1/es/4/smoothgrad,1.4255796577576987
/fixedlr/bn/relu/manifold-noise/deep-1/final/0/intgrad,1.8064498274796275
/fixedlr/bn/relu/manifold-noise/deep-1/final/0/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-1/final/0/smoothgrad,1.7876671452144655
/fixedlr/bn/relu/manifold-noise/deep-1/final/1/intgrad,1.6548551994604679
/fixedlr/bn/relu/manifold-noise/deep-1/final/1/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-1/final/1/smoothgrad,1.7343021695333745
/fixedlr/bn/relu/manifold-noise/deep-1/final/2/intgrad,1.6626914900987009
/fixedlr/bn/relu/manifold-noise/deep-1/final/2/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-1/final/2/smoothgrad,1.6180750146282905
/fixedlr/bn/relu/manifold-noise/deep-1/final/3/intgrad,1.5016675146600427
/fixedlr/bn/relu/manifold-noise/deep-1/final/3/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-1/final/3/smoothgrad,1.8756563842151954
/fixedlr/bn/relu/manifold-noise/deep-1/final/4/intgrad,1.7779737699968794
/fixedlr/bn/relu/manifold-noise/deep-1/final/4/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-1/final/4/smoothgrad,1.5494531557051954
/fixedlr/bn/relu/manifold-noise/deep-4/es/0/intgrad,1.8236374942545335
/fixedlr/bn/relu/manifold-noise/deep-4/es/0/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/es/0/smoothgrad,1.8838886964280404
/fixedlr/bn/relu/manifold-noise/deep-4/es/1/intgrad,1.755107864955549
/fixedlr/bn/relu/manifold-noise/deep-4/es/1/saliency,1.8025001749688219
/fixedlr/bn/relu/manifold-noise/deep-4/es/1/smoothgrad,1.845699104179979
/fixedlr/bn/relu/manifold-noise/deep-4/es/2/intgrad,1.6606197478344005
/fixedlr/bn/relu/manifold-noise/deep-4/es/2/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/es/2/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/es/3/intgrad,2.064761085068292
/fixedlr/bn/relu/manifold-noise/deep-4/es/3/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/es/3/smoothgrad,2.518254943714791
/fixedlr/bn/relu/manifold-noise/deep-4/es/4/intgrad,1.9451641649317917
/fixedlr/bn/relu/manifold-noise/deep-4/es/4/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/es/4/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/0/intgrad,2.247840824629259
/fixedlr/bn/relu/manifold-noise/deep-4/final/0/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/0/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/1/intgrad,2.3907064943387537
/fixedlr/bn/relu/manifold-noise/deep-4/final/1/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/1/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/2/intgrad,2.03055716955405
/fixedlr/bn/relu/manifold-noise/deep-4/final/2/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/2/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/3/intgrad,2.1660978322678495
/fixedlr/bn/relu/manifold-noise/deep-4/final/3/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/3/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/4/intgrad,2.1918934287192817
/fixedlr/bn/relu/manifold-noise/deep-4/final/4/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-4/final/4/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/0/intgrad,1.9403070089998806
/fixedlr/bn/relu/manifold-noise/deep-8/es/0/saliency,1.99929684328141
/fixedlr/bn/relu/manifold-noise/deep-8/es/0/smoothgrad,2.077461406059659
/fixedlr/bn/relu/manifold-noise/deep-8/es/1/intgrad,2.1344724882001325
/fixedlr/bn/relu/manifold-noise/deep-8/es/1/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/1/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/2/intgrad,1.7588199207847113
/fixedlr/bn/relu/manifold-noise/deep-8/es/2/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/2/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/3/intgrad,2.011105966338981
/fixedlr/bn/relu/manifold-noise/deep-8/es/3/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/3/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/es/4/intgrad,2.087073550382607
/fixedlr/bn/relu/manifold-noise/deep-8/es/4/saliency,2.1377628531351465
/fixedlr/bn/relu/manifold-noise/deep-8/es/4/smoothgrad,2.235813458102316
/fixedlr/bn/relu/manifold-noise/deep-8/final/0/intgrad,2.394900541846558
/fixedlr/bn/relu/manifold-noise/deep-8/final/0/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/0/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/1/intgrad,2.652899117281827
/fixedlr/bn/relu/manifold-noise/deep-8/final/1/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/1/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/2/intgrad,2.1315625130587654
/fixedlr/bn/relu/manifold-noise/deep-8/final/2/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/2/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/3/intgrad,2.488207960907164
/fixedlr/bn/relu/manifold-noise/deep-8/final/3/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/3/smoothgrad,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/4/intgrad,2.519425247177769
/fixedlr/bn/relu/manifold-noise/deep-8/final/4/saliency,0.0
/fixedlr/bn/relu/manifold-noise/deep-8/final/4/smoothgrad,0.0
/fixedlr/bn/relu/sn/deep-1/es/0/intgrad,1.8335353788442943
/fixedlr/bn/relu/sn/deep-1/es/0/saliency,1.546227821076005
/fixedlr/bn/relu/sn/deep-1/es/0/smoothgrad,1.6808249239428963
/fixedlr/bn/relu/sn/deep-1/es/1/intgrad,1.8327890646427236
/fixedlr/bn/relu/sn/deep-1/es/1/saliency,1.6347435869099618
/fixedlr/bn/relu/sn/deep-1/es/1/smoothgrad,1.8163615414701708
/fixedlr/bn/relu/sn/deep-1/es/2/intgrad,1.730766398253206
/fixedlr/bn/relu/sn/deep-1/es/2/saliency,1.5140254266510897
/fixedlr/bn/relu/sn/deep-1/es/2/smoothgrad,1.6333189328593147
/fixedlr/bn/relu/sn/deep-1/es/3/intgrad,1.730471656491139
/fixedlr/bn/relu/sn/deep-1/es/3/saliency,1.6103696380702215
/fixedlr/bn/relu/sn/deep-1/es/3/smoothgrad,1.7226757196796851
/fixedlr/bn/relu/sn/deep-1/es/4/intgrad,1.749369199319323
/fixedlr/bn/relu/sn/deep-1/es/4/saliency,1.5502734120739587
/fixedlr/bn/relu/sn/deep-1/es/4/smoothgrad,1.654265760797625
/fixedlr/bn/relu/sn/deep-1/final/0/intgrad,1.9087450846364795
/fixedlr/bn/relu/sn/deep-1/final/0/saliency,1.473485568276554
/fixedlr/bn/relu/sn/deep-1/final/0/smoothgrad,1.6223449044856135
/fixedlr/bn/relu/sn/deep-1/final/1/intgrad,1.85223453276463
/fixedlr/bn/relu/sn/deep-1/final/1/saliency,1.622547029736289
/fixedlr/bn/relu/sn/deep-1/final/1/smoothgrad,1.797499215166135
/fixedlr/bn/relu/sn/deep-1/final/2/intgrad,1.8326306249728928
/fixedlr/bn/relu/sn/deep-1/final/2/saliency,1.5031277739948903
/fixedlr/bn/relu/sn/deep-1/final/2/smoothgrad,1.638908537010815
/fixedlr/bn/relu/sn/deep-1/final/3/intgrad,1.7882229217815429
/fixedlr/bn/relu/sn/deep-1/final/3/saliency,1.6478380324903636
/fixedlr/bn/relu/sn/deep-1/final/3/smoothgrad,1.7576660638785044
/fixedlr/bn/relu/sn/deep-1/final/4/intgrad,1.755221390362346
/fixedlr/bn/relu/sn/deep-1/final/4/saliency,1.5868188471114264
/fixedlr/bn/relu/sn/deep-1/final/4/smoothgrad,1.6982907352780396
/fixedlr/bn/relu/sn/deep-4/es/0/intgrad,1.979489131957451
/fixedlr/bn/relu/sn/deep-4/es/0/saliency,1.970938402655129
/fixedlr/bn/relu/sn/deep-4/es/0/smoothgrad,2.0564362303744224
/fixedlr/bn/relu/sn/deep-4/es/1/intgrad,2.0491537543317637
/fixedlr/bn/relu/sn/deep-4/es/1/saliency,2.0153035975471316
/fixedlr/bn/relu/sn/deep-4/es/1/smoothgrad,2.166723367399543
/fixedlr/bn/relu/sn/deep-4/es/2/intgrad,1.6883399694776564
/fixedlr/bn/relu/sn/deep-4/es/2/saliency,1.6093276749727776
/fixedlr/bn/relu/sn/deep-4/es/2/smoothgrad,1.723198405771297
/fixedlr/bn/relu/sn/deep-4/es/3/intgrad,1.814564969611172
/fixedlr/bn/relu/sn/deep-4/es/3/saliency,1.6557805306252371
/fixedlr/bn/relu/sn/deep-4/es/3/smoothgrad,1.7330047953524237
/fixedlr/bn/relu/sn/deep-4/es/4/intgrad,1.808736439269227
/fixedlr/bn/relu/sn/deep-4/es/4/saliency,1.6785815600966119
/fixedlr/bn/relu/sn/deep-4/es/4/smoothgrad,1.7750271692808255
/fixedlr/bn/relu/sn/deep-4/final/0/intgrad,2.369733574623692
/fixedlr/bn/relu/sn/deep-4/final/0/saliency,2.155890883674138
/fixedlr/bn/relu/sn/deep-4/final/0/smoothgrad,2.274341329138474
/fixedlr/bn/relu/sn/deep-4/final/1/intgrad,2.191337209885336
/fixedlr/bn/relu/sn/deep-4/final/1/saliency,1.970672273128073
/fixedlr/bn/relu/sn/deep-4/final/1/smoothgrad,2.0914808409452093
/fixedlr/bn/relu/sn/deep-4/final/2/intgrad,2.1984029923325834
/fixedlr/bn/relu/sn/deep-4/final/2/saliency,1.7771804701473224
/fixedlr/bn/relu/sn/deep-4/final/2/smoothgrad,1.8256398458063918
/fixedlr/bn/relu/sn/deep-4/final/3/intgrad,2.349255452369039
/fixedlr/bn/relu/sn/deep-4/final/3/saliency,0.0
/fixedlr/bn/relu/sn/deep-4/final/3/smoothgrad,1.903138755670307
/fixedlr/bn/relu/sn/deep-4/final/4/intgrad,2.1835608941272246
/fixedlr/bn/relu/sn/deep-4/final/4/saliency,1.9706879303314122
/fixedlr/bn/relu/sn/deep-4/final/4/smoothgrad,1.8840907779777862
/fixedlr/bn/relu/sn/deep-8/es/0/intgrad,1.9517943478762243
/fixedlr/bn/relu/sn/deep-8/es/0/saliency,1.9820260446983566
/fixedlr/bn/relu/sn/deep-8/es/0/smoothgrad,2.0903932823911373
/fixedlr/bn/relu/sn/deep-8/es/1/intgrad,2.111053381511747
/fixedlr/bn/relu/sn/deep-8/es/1/saliency,2.083643675453521
/fixedlr/bn/relu/sn/deep-8/es/1/smoothgrad,2.186048261480172
/fixedlr/bn/relu/sn/deep-8/es/2/intgrad,1.6799042608580395
/fixedlr/bn/relu/sn/deep-8/es/2/saliency,1.7689261142846147
/fixedlr/bn/relu/sn/deep-8/es/2/smoothgrad,1.8957536917317928
/fixedlr/bn/relu/sn/deep-8/es/3/intgrad,2.1373630637866454
/fixedlr/bn/relu/sn/deep-8/es/3/saliency,2.401088852378749
/fixedlr/bn/relu/sn/deep-8/es/3/smoothgrad,2.2325942184211893
/fixedlr/bn/relu/sn/deep-8/es/4/intgrad,2.0383491688682556
/fixedlr/bn/relu/sn/deep-8/es/4/saliency,2.201087974594189
/fixedlr/bn/relu/sn/deep-8/es/4/smoothgrad,2.2862111327280004
/fixedlr/bn/relu/sn/deep-8/final/0/intgrad,2.682278334520425
/fixedlr/bn/relu/sn/deep-8/final/0/saliency,0.0
/fixedlr/bn/relu/sn/deep-8/final/0/smoothgrad,2.8229711609925983
/fixedlr/bn/relu/sn/deep-8/final/1/intgrad,2.679633007720174
/fixedlr/bn/relu/sn/deep-8/final/1/saliency,0.0
/fixedlr/bn/relu/sn/deep-8/final/1/smoothgrad,2.550133704269073
/fixedlr/bn/relu/sn/deep-8/final/2/intgrad,2.5599989204787463
/fixedlr/bn/relu/sn/deep-8/final/2/saliency,2.443378113736073
/fixedlr/bn/relu/sn/deep-8/final/2/smoothgrad,2.225133174402158
/fixedlr/bn/relu/sn/deep-8/final/3/intgrad,2.7425231625298214
/fixedlr/bn/relu/sn/deep-8/final/3/saliency,0.0
/fixedlr/bn/relu/sn/deep-8/final/3/smoothgrad,0.0
/fixedlr/bn/relu/sn/deep-8/final/4/intgrad,2.579320860774822
/fixedlr/bn/relu/sn/deep-8/final/4/saliency,2.614890449244223
/fixedlr/bn/relu/sn/deep-8/final/4/smoothgrad,2.610939325306266
/fixedlr/bn/relu/standard/deep-1/es/0/intgrad,1.3659864347715711
/fixedlr/bn/relu/standard/deep-1/es/0/saliency,1.397916890935731
/fixedlr/bn/relu/standard/deep-1/es/0/smoothgrad,1.4761087503417474
/fixedlr/bn/relu/standard/deep-1/es/1/intgrad,1.8847732329547102
/fixedlr/bn/relu/standard/deep-1/es/1/saliency,1.8212656282191455
/fixedlr/bn/relu/standard/deep-1/es/1/smoothgrad,1.947852180909608
/fixedlr/bn/relu/standard/deep-1/es/2/intgrad,1.6173999984671343
/fixedlr/bn/relu/standard/deep-1/es/2/saliency,1.5631180659879713
/fixedlr/bn/relu/standard/deep-1/es/2/smoothgrad,1.7069826276158793
/fixedlr/bn/relu/standard/deep-1/es/3/intgrad,1.7159607666705532
/fixedlr/bn/relu/standard/deep-1/es/3/saliency,1.5642801695601185
/fixedlr/bn/relu/standard/deep-1/es/3/smoothgrad,1.6999107773724875
/fixedlr/bn/relu/standard/deep-1/es/4/intgrad,2.108255656018812
/fixedlr/bn/relu/standard/deep-1/es/4/saliency,1.5444958511340174
/fixedlr/bn/relu/standard/deep-1/es/4/smoothgrad,1.572283732358808
/fixedlr/bn/relu/standard/deep-1/final/0/intgrad,1.5874627158473626
/fixedlr/bn/relu/standard/deep-1/final/0/saliency,0.0
/fixedlr/bn/relu/standard/deep-1/final/0/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-1/final/1/intgrad,1.791694394116082
/fixedlr/bn/relu/standard/deep-1/final/1/saliency,2.05314209490067
/fixedlr/bn/relu/standard/deep-1/final/1/smoothgrad,1.8795859875900862
/fixedlr/bn/relu/standard/deep-1/final/2/intgrad,1.6299208387563944
/fixedlr/bn/relu/standard/deep-1/final/2/saliency,1.7001275717532909
/fixedlr/bn/relu/standard/deep-1/final/2/smoothgrad,1.6819916208577155
/fixedlr/bn/relu/standard/deep-1/final/3/intgrad,1.758908216824043
/fixedlr/bn/relu/standard/deep-1/final/3/saliency,1.8821245502060473
/fixedlr/bn/relu/standard/deep-1/final/3/smoothgrad,1.729604340842415
/fixedlr/bn/relu/standard/deep-1/final/4/intgrad,2.2566063919484622
/fixedlr/bn/relu/standard/deep-1/final/4/saliency,0.0
/fixedlr/bn/relu/standard/deep-1/final/4/smoothgrad,1.8301524783749037
/fixedlr/bn/relu/standard/deep-4/es/0/intgrad,1.8965625032648843
/fixedlr/bn/relu/standard/deep-4/es/0/saliency,1.916821296549592
/fixedlr/bn/relu/standard/deep-4/es/0/smoothgrad,2.095994336762781
/fixedlr/bn/relu/standard/deep-4/es/1/intgrad,1.85942661507085
/fixedlr/bn/relu/standard/deep-4/es/1/saliency,1.8511393880630915
/fixedlr/bn/relu/standard/deep-4/es/1/smoothgrad,1.9733027521011455
/fixedlr/bn/relu/standard/deep-4/es/2/intgrad,1.9306838997495916
/fixedlr/bn/relu/standard/deep-4/es/2/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/es/2/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-4/es/3/intgrad,1.7634306148273253
/fixedlr/bn/relu/standard/deep-4/es/3/saliency,1.7735741578832633
/fixedlr/bn/relu/standard/deep-4/es/3/smoothgrad,1.8921152457348316
/fixedlr/bn/relu/standard/deep-4/es/4/intgrad,1.7982385186501026
/fixedlr/bn/relu/standard/deep-4/es/4/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/es/4/smoothgrad,1.8195630356279162
/fixedlr/bn/relu/standard/deep-4/final/0/intgrad,2.225989515422715
/fixedlr/bn/relu/standard/deep-4/final/0/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/final/0/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-4/final/1/intgrad,2.142783706564599
/fixedlr/bn/relu/standard/deep-4/final/1/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/final/1/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-4/final/2/intgrad,2.243640682343777
/fixedlr/bn/relu/standard/deep-4/final/2/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/final/2/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-4/final/3/intgrad,2.2004320003348203
/fixedlr/bn/relu/standard/deep-4/final/3/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/final/3/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-4/final/4/intgrad,2.188821656093393
/fixedlr/bn/relu/standard/deep-4/final/4/saliency,0.0
/fixedlr/bn/relu/standard/deep-4/final/4/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-8/es/0/intgrad,1.884143001348617
/fixedlr/bn/relu/standard/deep-8/es/0/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/es/0/smoothgrad,2.773973356215669
/fixedlr/bn/relu/standard/deep-8/es/1/intgrad,1.9085491422057121
/fixedlr/bn/relu/standard/deep-8/es/1/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/es/1/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-8/es/2/intgrad,1.8797066103578204
/fixedlr/bn/relu/standard/deep-8/es/2/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/es/2/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-8/es/3/intgrad,1.9302971984878248
/fixedlr/bn/relu/standard/deep-8/es/3/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/es/3/smoothgrad,2.116786957267064
/fixedlr/bn/relu/standard/deep-8/es/4/intgrad,2.0569720326320327
/fixedlr/bn/relu/standard/deep-8/es/4/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/es/4/smoothgrad,2.2278556959679867
/fixedlr/bn/relu/standard/deep-8/final/0/intgrad,2.3202640013273914
/fixedlr/bn/relu/standard/deep-8/final/0/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/final/0/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-8/final/1/intgrad,2.331384101494037
/fixedlr/bn/relu/standard/deep-8/final/1/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/final/1/smoothgrad,2.281154018267923
/fixedlr/bn/relu/standard/deep-8/final/2/intgrad,2.1556205100902655
/fixedlr/bn/relu/standard/deep-8/final/2/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/final/2/smoothgrad,2.556669145127555
/fixedlr/bn/relu/standard/deep-8/final/3/intgrad,2.2056803735050066
/fixedlr/bn/relu/standard/deep-8/final/3/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/final/3/smoothgrad,0.0
/fixedlr/bn/relu/standard/deep-8/final/4/intgrad,2.1694482659247822
/fixedlr/bn/relu/standard/deep-8/final/4/saliency,0.0
/fixedlr/bn/relu/standard/deep-8/final/4/smoothgrad,0.0
/fixedlr/nobn/exponential/adversarial/deep-1/es/0/intgrad,2.8281130951012834
/fixedlr/nobn/exponential/adversarial/deep-1/es/0/saliency,0.0
/fixedlr/nobn/exponential/adversarial/deep-1/es/0/smoothgrad,2.907705073676685
/fixedlr/nobn/exponential/adversarial/deep-1/es/1/intgrad,2.722888716168879
/fixedlr/nobn/exponential/adversarial/deep-1/es/1/saliency,4.199539381733056
/fixedlr/nobn/exponential/adversarial/deep-1/es/1/smoothgrad,2.7358751789224227
/fixedlr/nobn/exponential/adversarial/deep-1/es/2/intgrad,2.8746261380120295
/fixedlr/nobn/exponential/adversarial/deep-1/es/2/saliency,2.6674179572213923
/fixedlr/nobn/exponential/adversarial/deep-1/es/2/smoothgrad,2.7790613871508607
/fixedlr/nobn/exponential/adversarial/deep-1/es/3/intgrad,2.870864678988903
/fixedlr/nobn/exponential/adversarial/deep-1/es/3/saliency,2.7477366136505244
/fixedlr/nobn/exponential/adversarial/deep-1/es/3/smoothgrad,2.7983169946863846
/fixedlr/nobn/exponential/adversarial/deep-1/es/4/intgrad,2.6880682447072823
/fixedlr/nobn/exponential/adversarial/deep-1/es/4/saliency,0.0
/fixedlr/nobn/exponential/adversarial/deep-1/es/4/smoothgrad,2.625819296719032
/fixedlr/nobn/exponential/adversarial/deep-1/final/0/intgrad,2.5096629547225815
